año,id_vu,razon_social,rut_razon_social,nombre_establecimiento,ciiu4,ciiu4_id,ciiu6,ciiu6_id,rubro,rubro_id,region,provincia,comuna,codigo_unico_territorial,latitud,longitud,ducto,ducto_nombre,contaminante,contaminante_id,emision_total,norma,tabla,origen
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Fluoruro,15,7.36852512,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Fósforo,16,1.77200518,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Hidrocarburos Fijos,17,3.492192,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Hierro Disuelto,20,0.6111336,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Indice Fenol,21,0.3492192,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Manganeso,22,0.066351648,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Mercurio,23,0.003492192,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Molibdeno,24,0.024445344,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Níquel,25,0.041906304,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Nitrógeno Total  Kjeldahl,27,7.04868054,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Pentaclorofenol,28,0.003492192,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Plomo,30,0.06984384,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Selenio,33,0.01746096,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Sólidos Suspendidos Totales,35,27.43158,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Sulfato,36,17.46096,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Sulfuro,37,0.3492192,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Tetracloroeteno,39,0.01746096,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Tolueno,40,0.01746096,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Triclorometano,41,0.0478430304,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Xileno,42,0.01746096,DS 90,Tabla 2,SMA
2024,5452164,SALMONES ANTARTICA S A,86100500-3,PISCICULTURA CURACO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Chiloé,Curaco de Vélez,10204,-42.441587339922,-73.602548965769,588,PUNTO 1 ESTERO CURACO DE VELEZ,Zinc,43,0.27937536,DS 90,Tabla 2,SMA
2024,5452165,CERMAQ CHILE S.A.,79784980-4,PISCICULTURA LOS CIPRESES,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,12101,-53.024532500968,-70.831347959065,730,LOS CIPRESES,Aceites y Grasas,1,0.2416765186,DS 90,Tabla 5,SMA
2024,5452165,CERMAQ CHILE S.A.,79784980-4,PISCICULTURA LOS CIPRESES,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,12101,-53.024532500968,-70.831347959065,730,LOS CIPRESES,Sólidos Suspendidos Totales,35,2.47963716,DS 90,Tabla 5,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Aceites y Grasas,1,28.50058869262,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Aluminio,2,0.3636690816,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Arsénico,3,0.0909172704,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Boro,4,2.34566557632,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Cadmio,5,0.03636690816,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Cianuro,6,0.3636690816,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Cloruros,7,1882.69811565,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Cobre,8,0.41821944384,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Cromo Hexavalente,11,0.1818345408,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Fluoruro,15,1.818345408,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Fósforo,16,10.1979414218,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Hidrocarburos Fijos,17,9.09172704,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Hierro Disuelto,20,0.3636690816,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Indice Fenol,21,1.818345408,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Manganeso,22,0.0909172704,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Mercurio,23,0.01818345408,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Molibdeno,24,0.0909172704,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Níquel,25,0.1818345408,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Nitrógeno Total  Kjeldahl,27,62.3894020288,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Pentaclorofenol,28,0.01818345408,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Plomo,30,0.3636690816,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Selenio,33,0.0909172704,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Sólidos Suspendidos Totales,35,126.4627232,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Sulfato,36,310.937064768,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Sulfuro,37,1.818345408,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Tetracloroeteno,39,0.0909172704,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Tolueno,40,0.0909172704,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Triclorometano,41,0.0909172704,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Xileno,42,0.0909172704,DS 90,Tabla 2,SMA
2024,5452181,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA RIO NEGRO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Palena,Hualaihué,10403,-41.96741837291,-72.47366548196,580,PUNTO 1 RIO CUCHILDEO,Zinc,43,0.29093526528,DS 90,Tabla 2,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Aceites y Grasas,1,37.38536799096,DS 90,Tabla 1,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Aluminio,2,37.3072117968,DS 90,Tabla 1,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Arsénico,3,0.0756738576,DS 90,Tabla 1,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Boro,4,4.0863883104,DS 90,Tabla 1,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Cadmio,5,0.1513477152,DS 90,Tabla 1,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Cianuro,6,1.513477152,DS 90,Tabla 1,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Cloruros,7,403.302731326,DS 90,Tabla 1,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Cobre,8,16.1185316688,DS 90,Tabla 1,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Cromo Hexavalente,11,0.756738576,DS 90,Tabla 1,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Fluoruro,15,7.56738576,DS 90,Tabla 1,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Fósforo,16,11.4251711244,DS 90,Tabla 1,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Hidrocarburos Fijos,17,75.6738576,DS 90,Tabla 1,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Hierro Disuelto,20,12.107817216,DS 90,Tabla 1,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Indice Fenol,21,7.56738576,DS 90,Tabla 1,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Manganeso,22,2.1945418704,DS 90,Tabla 1,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Mercurio,23,0.0756738576,DS 90,Tabla 1,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Molibdeno,24,0.378369288,DS 90,Tabla 1,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Níquel,25,5.67553932,DS 90,Tabla 1,SMA
2024,5452203,SALMONES MULTIEXPORT S.A.,79891160-0,PISCICULTURA MOLINO DE ORO,Acuicultura de agua dulce,A03220,Acuicultura de agua dulce,A032200,Pesca y acuicultura,3,Los Lagos,Osorno,San Juan de la Costa,10306,-40.304434840123,-73.593106221713,581,PUNTO 1 RIO MOLINO DE ORO,Nitrógeno Total  Kjeldahl,27,32.065446446,DS 90,Tabla 1,SMA
