año;razon_social;rut_razon_social;nombre_establecimiento;id_vu;ciiu4;id_ciiu4;ciiu6;id_ciiu6;rubro_vu;id_rubro_vu;region;provincia;comuna;id_comuna;latitud;longitud;cantidad_toneladas;contaminantes;id_contaminantes ;ducto;norma
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,000129492;Aluminio;5;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,00000144;Arsénico;6;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,00014388;Boro;11;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,0000144;Cadmio;14;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,0000288;Cianuro;18;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,012603888;Cloruros;23;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,0000432;Cobre;24;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,0000432;Cromo hexavalente;36;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,000776952;Fósforo Total;53;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,007194;Hidrocarburos fijos;59;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,0000719;Hierro / hierro disuelto;64;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,0000144;Índice de fenol;65;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,0000288;Manganeso;66;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,000000719;Mercurio;67;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,0000288;Molibdeno;72;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,0000719;Níquel;75;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,001956768;Nitrógeno Total Kjeldahl;78;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,00000719;Pentaclorofenol / PCP;81;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,0000432;Plomo;84;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,00000144;Selenio;99;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,149545497;Sólidos suspendidos totales;101;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,0546744;Sulfatos;106;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,00028776;Sulfuros;107;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,0000144;Tetracloroeteno;114;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,00000719;Tolueno / metil benceno / Toluol / Fenilmetano;116;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,0000144;Triclorometano;118;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,00000719;Xileno;119;377;DS90/2000 del MINSEGPRES
2019;VINA MORANDE S A;96795980-4;VIÑA MORANDÉ S.A.;4586448;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Cachapoal;Malloa;6109;-34,46791599;-70,90091933;0,0000288;Zinc;120;377;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00011;Aceites y grasas;2;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,0000011;Aluminio;5;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00000022;Arsénico;6;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00000924;Boro;11;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00000011;Cadmio;14;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,0000022;Cianuro;18;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,003278;Cloruros;23;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00000055;Cobre;24;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,0000011;Cromo hexavalente;36;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,0000528;Fluoruros;52;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00117865;Fósforo Total;53;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00011;Hidrocarburos fijos;59;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00000022;Hierro / hierro disuelto;64;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00000022;Índice de fenol;65;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00000033;Manganeso;66;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00000011;Mercurio;67;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00000055;Molibdeno;72;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00000055;Níquel;75;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00453926;Nitrógeno Total Kjeldahl;78;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00000011;Pentaclorofenol / PCP;81;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,0000022;Plomo;84;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00000055;Selenio;99;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00858;Sólidos suspendidos totales;101;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,01342;Sulfatos;106;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00010802;Sulfuros;107;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00000055;Tetracloroeteno;114;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00000055;Tolueno / metil benceno / Toluol / Fenilmetano;116;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00000055;Triclorometano;118;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00000055;Xileno;119;872;DS90/2000 del MINSEGPRES
2019;VINA SAN PEDRO TARAPACA S.A.;91041000-8;VINA SAN PEDRO TARAPACA S.A.;315102;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;6301;-34,5357554;-70,97865105;0,00000132;Zinc;120;872;DS90/2000 del MINSEGPRES
2019;VINEDOS Y BODEGAS LAS PIRCAS LIMITADA;78909220-6;LAS PIRCAS;1220470;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Metropolitana ;Talagante;Isla de Maipo;13603;-33,75515972;-70,87600033;0,011072734;Fósforo Total;53;768;DS90/2000 del MINSEGPRES
2019;VINEDOS Y BODEGAS LAS PIRCAS LIMITADA;78909220-6;LAS PIRCAS;1220470;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Metropolitana ;Talagante;Isla de Maipo;13603;-33,75515972;-70,87600033;0,028501817;Nitrógeno Total Kjeldahl;78;768;DS90/2000 del MINSEGPRES
2019;VINEDOS Y BODEGAS LAS PIRCAS LIMITADA;78909220-6;LAS PIRCAS;1220470;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Metropolitana ;Talagante;Isla de Maipo;13603;-33,75515972;-70,87600033;0,208792736;Sólidos suspendidos totales;101;768;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,00576576;Aceites y grasas;2;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,0000988;Aluminio;5;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,00000329;Arsénico;6;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,0000906;Boro;11;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,000000412;Cadmio;14;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,0000206;Cianuro;18;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,01606176;Cloruros;23;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,0000124;Cobre;24;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,0000124;Cromo hexavalente;36;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,000123552;Fluoruros;52;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,017361429;Fósforo Total;53;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,0020592;Hidrocarburos fijos;59;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,00012767;Hierro / hierro disuelto;64;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,00000412;Índice de fenol;65;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,00000824;Manganeso;66;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,000000206;Mercurio;67;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,00000824;Molibdeno;72;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,0000206;Níquel;75;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,00722513;Nitrógeno Total Kjeldahl;78;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,00000206;Pentaclorofenol / PCP;81;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,0000124;Plomo;84;404;DS90/2000 del MINSEGPRES
2019;VINICOLA PATACON SPA;89069300-8;VINICOLA PATACON;5457621;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,07894998;-71,25973956;0,000000412;Selenio;99;404;DS90/2000 del MINSEGPRES
